team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
Everton,Chelsea,18:30,3,6,4.09,3.45,1.96,0,0,1,1
Manchester City,Stoke,16:00,0,1,1.21,7.04,14.37,0,0,1,0
Newcastle,Crystal Palace,16:00,3,3,1.69,3.7,5.69,0,1,0,0
QPR,Sunderland,16:00,1,0,2.5,3.22,3.01,1,0,0,1
Swansea,West Brom,16:00,3,0,1.96,3.45,4.18,1,0,0,1
West Ham,Southampton,16:00,1,3,3.23,3.28,2.35,0,0,1,1
Burnley,Manchester Utd,13:45,0,0,6.27,4.21,1.56,0,1,0,0
Manchester City,Liverpool,21:00,3,1,1.85,3.88,4.18,1,0,0,1
Sunderland,Manchester Utd,17:00,1,1,5.54,4.01,1.63,0,1,0,0
Hull,Stoke,14:30,1,1,2.46,3.13,3.15,0,1,0,0
Tottenham,QPR,14:30,4,0,1.57,4.12,6.22,1,0,0,1
Everton,Arsenal,18:30,2,2,2.63,3.34,2.76,0,1,0,0
Chelsea,Leicester,16:00,2,0,1.2,7.12,16.19,1,0,0,1
Crystal Palace,West Ham,16:00,1,3,2.53,3.31,2.94,0,0,1,0
Southampton,West Brom,16:00,0,0,1.68,3.91,5.4,0,1,0,0
Swansea,Burnley,16:00,1,0,1.67,3.82,5.6,1,0,0,1
Aston Villa,Newcastle,13:45,0,0,2.54,3.3,2.94,0,1,0,0
Burnley,Chelsea,21:00,1,3,9.06,4.85,1.38,0,0,1,1
Newcastle,Manchester City,17:00,0,2,5.42,4.12,1.62,0,0,1,1
Liverpool,Southampton,14:30,2,1,1.4,4.73,8.53,1,0,0,1
Arsenal,Crystal Palace,18:30,2,1,1.28,5.64,11.35,1,0,0,1
Leicester,Everton,16:00,2,2,3.02,3.38,2.43,0,1,0,0
QPR,Hull,16:00,0,1,2.34,3.2,3.37,0,0,1,0
Stoke,Aston Villa,16:00,0,1,1.94,3.35,4.47,0,0,1,0
West Brom,Sunderland,16:00,2,2,2.09,3.39,3.8,0,1,0,0
West Ham,Tottenham,16:00,0,1,3.78,3.56,2.03,0,0,1,1
Manchester Utd,Swansea,13:45,1,2,1.43,4.8,7.79,0,0,1,0
