team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
West Brom,Middlesbrough,14:30,0,0,2.59,3.06,3.11,0,1,0,0
Hull,Manchester Utd,18:30,0,1,8.52,4.48,1.44,0,0,1,1
Chelsea,Burnley,16:00,3,0,1.25,6.14,14.55,1,0,0,1
Crystal Palace,Bournemouth,16:00,1,1,2.23,3.28,3.55,0,1,0,0
Everton,Stoke,16:00,1,0,1.67,4.05,5.31,1,0,0,1
Leicester,Swansea,16:00,2,1,1.68,3.91,5.55,1,0,0,1
Southampton,Sunderland,16:00,1,1,1.48,4.52,7.33,0,1,0,0
Watford,Arsenal,16:00,1,3,5.81,3.98,1.64,0,0,1,1
Tottenham,Liverpool,13:30,1,1,2.6,3.36,2.84,0,1,0,0
West Ham,Bournemouth,17:00,1,0,2.41,3.27,3.19,1,0,0,1
Sunderland,Middlesbrough,14:30,1,2,2.75,3.06,2.92,0,0,1,0
Leicester,Arsenal,18:30,0,0,2.78,3.48,2.59,0,1,0,0
Burnley,Liverpool,16:00,2,0,6.99,4.29,1.52,1,0,0,0
Swansea,Hull,16:00,0,2,1.85,3.47,4.91,0,0,1,0
Tottenham,Crystal Palace,16:00,1,0,1.45,4.6,7.86,1,0,0,1
Watford,Chelsea,16:00,1,2,5.96,3.81,1.66,0,0,1,1
West Brom,Everton,16:00,1,2,3.0,3.17,2.6,0,0,1,1
Stoke,Manchester City,13:30,1,4,6.13,4.2,1.58,0,0,1,1
Manchester Utd,Southampton,21:00,2,0,1.53,4.19,7.04,1,0,0,1
Chelsea,West Ham,21:00,2,1,1.52,4.31,7.01,1,0,0,1
Arsenal,Liverpool,17:00,3,4,2.73,3.34,2.71,0,0,1,1
Bournemouth,Manchester Utd,14:30,1,3,5.35,3.57,1.77,0,0,1,1
Manchester City,Sunderland,18:30,2,1,1.25,6.29,13.63,1,0,0,1
Burnley,Swansea,16:00,0,1,2.74,3.15,2.83,0,0,1,0
Crystal Palace,West Brom,16:00,0,1,2.18,3.16,3.87,0,0,1,0
Everton,Tottenham,16:00,1,1,3.55,3.39,2.19,0,1,0,0
Middlesbrough,Stoke,16:00,1,1,2.23,3.23,3.61,0,1,0,0
Southampton,Watford,16:00,1,1,1.79,3.68,4.91,0,1,0,0
Hull,Leicester,13:30,2,1,4.59,3.43,1.91,1,0,0,0
