team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
Liverpool,Manchester Utd,14:30,1,0,2.43,3.18,3.23,1,0,0,1
West Brom,Swansea,14:30,0,2,2.69,3.28,2.72,0,0,1,0
Crystal Palace,Sunderland,18:30,3,1,2.46,3.24,3.09,1,0,0,1
Cardiff,Everton,16:00,0,0,3.37,3.24,2.28,0,1,0,0
Newcastle,Fulham,16:00,1,0,2.12,3.32,3.69,1,0,0,1
Norwich,Southampton,16:00,1,0,2.85,3.3,2.55,1,0,0,0
West Ham,Stoke,16:00,0,1,1.98,3.32,4.23,0,0,1,0
Manchester City,Hull,13:45,2,0,1.18,7.62,17.6,1,0,0,1
Manchester Utd,Chelsea,21:00,0,0,2.31,3.28,3.32,0,1,0,0
Cardiff,Manchester City,17:00,3,2,8.08,4.65,1.43,1,0,0,0
Tottenham,Swansea,17:00,1,0,1.73,3.66,5.17,1,0,0,1
Aston Villa,Liverpool,18:30,0,1,4.09,3.87,1.86,0,0,1,1
Everton,West Brom,16:00,0,0,1.56,4.07,6.5,0,1,0,0
Hull,Norwich,16:00,1,0,2.38,3.21,3.21,1,0,0,1
Newcastle,West Ham,16:00,0,0,2.27,3.37,3.31,0,1,0,0
Southampton,Sunderland,16:00,1,1,1.64,3.82,5.85,0,1,0,0
Stoke,Crystal Palace,16:00,2,1,1.9,3.43,4.57,1,0,0,1
Fulham,Arsenal,13:45,1,3,4.72,3.55,1.84,0,0,1,1
Chelsea,Aston Villa,20:45,2,1,1.28,5.92,10.94,1,0,0,1
Manchester City,Newcastle,21:00,4,0,1.26,5.96,12.7,1,0,0,1
Chelsea,Hull,17:00,2,0,1.22,6.6,15.35,1,0,0,1
Crystal Palace,Tottenham,14:30,0,1,6.07,3.76,1.64,0,0,1,1
Swansea,Manchester Utd,18:30,1,4,3.54,3.35,2.18,0,0,1,1
Arsenal,Aston Villa,16:00,1,3,1.41,4.72,7.87,0,0,1,0
Norwich,Everton,16:00,2,2,3.55,3.24,2.2,0,1,0,0
Sunderland,Fulham,16:00,0,1,2.4,3.24,3.11,0,0,1,0
West Brom,Southampton,16:00,0,1,2.48,3.25,2.99,0,0,1,0
West Ham,Cardiff,16:00,2,0,2.08,3.28,3.83,1,0,0,1
Liverpool,Stoke,13:45,1,0,1.39,4.63,9.59,1,0,0,1
