team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
Liverpool,Manchester Utd,13:45,2,1,2.77,3.0,2.76,1,0,0,0
Aston Villa,Liverpool,17:00,0,0,2.93,3.25,2.44,0,1,0,0
Sunderland,Manchester City,16:00,0,3,2.23,3.23,3.23,0,0,1,0
Chelsea,Tottenham,14:30,1,1,1.41,4.24,8.94,0,1,0,0
Arsenal,Newcastle,18:30,3,0,1.41,4.18,9.06,1,0,0,1
Bolton,West Brom,16:00,0,0,2.04,3.26,3.85,0,1,0,0
Everton,Portsmouth,16:00,0,3,2.02,3.3,3.86,0,0,1,0
Hull,Wigan,16:00,0,5,2.71,3.21,2.65,0,0,1,1
Middlesbrough,Stoke,16:00,2,1,1.56,3.66,6.41,1,0,0,1
West Ham,Blackburn,16:00,4,1,2.44,3.21,2.87,1,0,0,1
Portsmouth,Manchester Utd,21:00,0,1,4.92,3.42,1.79,0,0,1,1
Manchester City,West Ham,17:00,3,0,2.2,3.28,3.34,1,0,0,1
Wigan,Chelsea,14:30,0,1,8.12,4.13,1.45,0,0,1,1
Fulham,Arsenal,18:30,1,0,6.36,3.72,1.58,1,0,0,0
Blackburn,Hull,16:00,1,1,1.6,3.66,6.22,0,1,0,0
Liverpool,Middlesbrough,16:00,2,1,1.38,4.45,9.0,1,0,0,1
Newcastle,Bolton,16:00,1,0,1.95,3.3,4.13,1,0,0,1
Stoke,Aston Villa,16:00,3,2,4.95,3.57,1.74,1,0,0,0
Tottenham,Sunderland,16:00,1,2,1.5,3.97,7.2,0,0,1,0
West Brom,Everton,16:00,1,2,2.62,3.24,2.71,0,0,1,0
Manchester Utd,Newcastle,17:00,1,1,1.29,4.72,10.47,0,1,0,0
Aston Villa,Manchester City,16:00,4,2,1.79,3.44,4.91,1,0,0,1
Chelsea,Portsmouth,14:30,4,0,1.31,4.75,9.13,1,0,0,1
Sunderland,Liverpool,18:30,0,1,5.42,3.57,1.67,0,0,1,1
Bolton,Stoke,16:00,3,1,1.78,3.33,4.46,1,0,0,1
Everton,Blackburn,16:00,2,3,1.99,3.29,3.91,0,0,1,0
Hull,Fulham,16:00,2,1,2.55,3.19,2.74,1,0,0,1
Middlesbrough,Tottenham,16:00,2,1,3.18,3.33,2.25,1,0,0,0
West Ham,Wigan,16:00,2,1,1.96,3.32,4.01,1,0,0,1
Arsenal,West Brom,13:45,1,0,1.2,5.86,13.2,1,0,0,1
