team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
Tottenham,Norwich,16:00,1,1,1.35,4.97,8.7,0,1,0,0
West Brom,Everton,16:00,2,0,3.06,3.29,2.35,1,0,0,0
Wigan,Stoke,16:00,2,2,2.1,3.26,3.69,0,1,0,0
West Ham,Fulham,13:45,3,0,2.59,3.26,2.74,1,0,0,1
Liverpool,Manchester City,17:00,2,2,2.9,3.28,2.47,0,1,0,0
Stoke,Arsenal,14:30,0,0,3.12,3.26,2.34,0,1,0,0
Chelsea,Newcastle,18:30,2,0,1.46,4.35,7.14,1,0,0,1
Aston Villa,Everton,16:00,1,3,3.29,3.26,2.24,0,0,1,1
Manchester Utd,Fulham,16:00,3,2,1.29,5.36,10.95,1,0,0,1
Norwich,QPR,16:00,1,1,2.33,3.35,3.06,0,1,0,0
Southampton,Wigan,16:00,0,2,2.16,3.35,3.41,0,0,1,0
Tottenham,West Brom,16:00,1,1,1.59,3.86,6.02,0,1,0,0
Swansea,West Ham,13:45,3,0,2.14,3.28,3.49,1,0,0,1
Chelsea,Reading,20:45,4,2,1.28,5.48,11.22,1,0,0,1
Everton,Manchester Utd,21:00,1,0,3.82,3.46,1.99,1,0,0,0
Manchester City,Southampton,17:00,3,2,1.14,7.98,18.04,1,0,0,1
Wigan,Chelsea,14:30,0,2,4.79,3.49,1.78,0,0,1,1
Newcastle,Tottenham,18:30,2,1,2.71,3.26,2.64,1,0,0,0
Arsenal,Sunderland,16:00,0,0,1.43,4.3,8.14,0,1,0,0
Fulham,Norwich,16:00,5,0,1.8,3.53,4.58,1,0,0,1
QPR,Swansea,16:00,0,5,1.95,3.4,3.98,0,0,1,0
Reading,Stoke,16:00,1,1,2.38,3.27,3.04,0,1,0,0
West Brom,Liverpool,16:00,3,0,4.48,3.51,1.83,1,0,0,0
West Ham,Aston Villa,16:00,1,0,2.1,3.37,3.54,1,0,0,1
