team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
Manchester Utd,Tottenham,21:00,0,3,2.59,3.27,2.88,0,0,1,0
Fulham,Burnley,17:00,4,2,2.2,3.22,3.62,1,0,0,1
Newcastle,Chelsea,17:00,1,2,6.3,4.08,1.57,0,0,1,1
Watford,Crystal Palace,14:30,2,1,2.33,3.3,3.23,1,0,0,1
Liverpool,Brighton,18:30,1,0,1.15,8.44,19.21,1,0,0,1
Arsenal,West Ham,16:00,3,1,1.37,5.37,8.09,1,0,0,1
Bournemouth,Everton,16:00,2,2,2.64,3.44,2.69,0,1,0,0
Huddersfield,Cardiff,16:00,0,0,2.4,3.02,3.42,0,1,0,0
Southampton,Leicester,16:00,1,2,2.32,3.29,3.28,0,0,1,0
Wolves,Manchester City,13:30,1,1,11.04,5.77,1.29,0,1,0,0
Crystal Palace,Liverpool,21:00,0,2,7.8,5.11,1.39,0,0,1,1
Brighton,Manchester Utd,17:00,3,2,5.9,3.58,1.69,1,0,0,0
Burnley,Watford,14:30,1,3,2.4,3.06,3.37,0,0,1,0
Manchester City,Huddersfield,14:30,6,1,1.08,12.24,32.9,1,0,0,1
Chelsea,Arsenal,18:30,3,2,1.81,3.81,4.42,1,0,0,1
Everton,Southampton,16:00,2,1,1.82,3.5,4.86,1,0,0,1
Leicester,Wolves,16:00,2,0,2.11,3.35,3.73,1,0,0,1
Tottenham,Fulham,16:00,3,1,1.26,6.09,11.8,1,0,0,1
West Ham,Bournemouth,16:00,1,2,2.08,3.54,3.62,0,0,1,0
Cardiff,Newcastle,13:30,0,0,3.27,3.1,2.42,0,1,0,0
Arsenal,Manchester City,17:00,0,2,4.27,3.96,1.82,0,0,1,1
Liverpool,West Ham,14:30,4,0,1.23,6.8,12.42,1,0,0,1
Southampton,Burnley,14:30,0,0,1.98,3.25,4.53,0,1,0,0
Wolves,Everton,18:30,2,2,2.42,3.22,3.23,0,1,0,0
Bournemouth,Cardiff,16:00,2,0,1.87,3.57,4.48,1,0,0,1
Fulham,Crystal Palace,16:00,0,2,2.54,3.4,2.86,0,0,1,0
Huddersfield,Chelsea,16:00,0,3,6.73,3.93,1.58,0,0,1,1
Watford,Brighton,16:00,2,0,2.49,3.09,3.18,1,0,0,1
Newcastle,Tottenham,13:30,1,2,4.43,3.53,1.9,0,0,1,1
Manchester Utd,Leicester,21:00,2,1,1.55,4.01,7.06,1,0,0,1
