team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
Tottenham,Birmingham,16:00,2,1,1.35,4.77,9.75,1,0,0,1
Chelsea,Burnley,13:45,3,0,1.13,7.75,21.5,1,0,0,1
Liverpool,Aston Villa,21:00,1,3,1.37,4.49,9.47,0,0,1,0
Fulham,Chelsea,17:00,0,2,7.04,3.82,1.52,0,0,1,1
Burnley,Everton,16:00,1,0,3.56,3.26,2.13,1,0,0,0
West Ham,Tottenham,14:30,1,2,3.43,3.29,2.18,0,0,1,1
Arsenal,Portsmouth,16:00,4,1,1.17,6.85,18.56,1,0,0,1
Birmingham,Stoke,16:00,0,0,2.23,3.22,3.37,0,1,0,0
Hull,Bolton,16:00,1,0,2.46,3.23,2.94,1,0,0,1
Manchester City,Wolves,16:00,1,0,1.36,4.62,9.27,1,0,0,1
Sunderland,Blackburn,16:00,2,1,2.15,3.24,3.53,1,0,0,1
Wigan,Manchester Utd,16:00,0,5,6.38,3.79,1.57,0,0,1,1
Liverpool,Stoke,21:00,4,0,1.26,5.18,13.75,1,0,0,1
Birmingham,Portsmouth,20:45,1,0,2.0,3.32,3.89,1,0,0,1
Burnley,Manchester Utd,20:45,1,0,9.85,4.72,1.34,1,0,0,0
Hull,Tottenham,20:45,1,5,3.86,3.33,2.01,0,0,1,1
Sunderland,Chelsea,20:45,1,3,6.65,3.72,1.56,0,0,1,1
Wigan,Wolves,20:45,0,1,1.68,3.6,5.5,0,0,1,0
Tottenham,Liverpool,17:00,2,1,3.65,3.32,2.07,1,0,0,0
Manchester Utd,Birmingham,14:30,1,0,1.2,5.75,16.64,1,0,0,1
Everton,Arsenal,18:30,1,6,3.22,3.24,2.28,0,0,1,1
Aston Villa,Wigan,16:00,0,2,1.72,3.54,5.3,0,0,1,0
Blackburn,Manchester City,16:00,0,2,3.33,3.26,2.24,0,0,1,1
Bolton,Sunderland,16:00,0,1,2.28,3.26,3.26,0,0,1,0
Portsmouth,Fulham,16:00,0,1,2.87,3.21,2.55,0,0,1,1
Stoke,Burnley,16:00,2,0,1.95,3.34,4.14,1,0,0,1
Wolves,West Ham,16:00,0,2,2.56,3.21,2.87,0,0,1,0
Chelsea,Hull,13:45,2,1,1.18,7.03,21.3,1,0,0,1
