team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
Leeds,Manchester City,18:30,1,1,8.37,6.78,1.29,0,1,0,0
Everton,Brighton,16:00,4,2,1.78,3.77,4.73,1,0,0,1
Chelsea,Crystal Palace,13:30,4,0,1.52,4.35,6.56,1,0,0,1
Liverpool,Arsenal,21:00,3,1,1.48,5.1,5.84,1,0,0,1
Fulham,Aston Villa,18:45,0,3,3.06,3.39,2.39,0,0,1,1
West Ham,Wolves,20:00,4,0,3.33,3.31,2.28,1,0,0,0
Manchester City,Leicester,17:30,2,5,1.31,5.84,9.22,0,0,1,0
Tottenham,Newcastle,15:00,1,1,1.42,4.86,7.77,0,1,0,0
Sheffield Utd,Leeds,13:00,0,1,2.94,3.4,2.48,0,0,1,1
Burnley,Southampton,21:00,0,1,3.27,3.41,2.27,0,0,1,1
West Brom,Chelsea,18:30,3,3,6.83,4.79,1.45,0,1,0,0
Crystal Palace,Everton,16:00,1,2,3.55,3.35,2.18,0,0,1,1
Brighton,Manchester Utd,13:30,2,3,5.35,4.17,1.63,0,0,1,1
Wolves,Manchester City,21:15,1,3,6.93,4.6,1.47,0,0,1,1
Aston Villa,Sheffield Utd,19:00,1,0,2.46,3.17,3.16,1,0,0,1
Leicester,Burnley,20:00,4,2,1.54,4.24,6.41,1,0,0,1
Chelsea,Liverpool,17:30,0,2,3.43,3.86,2.04,0,0,1,1
Newcastle,Brighton,15:00,0,3,2.59,3.2,2.91,0,0,1,0
Southampton,Tottenham,13:00,2,5,3.38,3.41,2.22,0,0,1,1
Arsenal,West Ham,21:00,2,1,1.49,4.49,6.71,1,0,0,1
Manchester Utd,Crystal Palace,18:30,1,3,1.36,5.1,8.89,0,0,1,0
Leeds,Fulham,16:00,4,3,1.71,3.83,5.11,1,0,0,1
Everton,West Brom,13:30,5,2,1.57,4.06,6.26,1,0,0,1
Brighton,Chelsea,21:15,1,3,5.99,4.42,1.54,0,0,1,1
Sheffield Utd,Wolves,19:00,0,2,3.29,2.89,2.56,0,0,1,1
Tottenham,Everton,17:30,0,1,2.06,3.42,3.79,0,0,1,0
West Brom,Leicester,15:00,0,3,3.34,3.34,2.26,0,0,1,1
West Ham,Newcastle,21:00,0,2,2.0,3.57,3.8,0,0,1,0
Liverpool,Leeds,18:30,4,3,1.27,6.11,10.94,1,0,0,1
Crystal Palace,Southampton,16:00,1,0,3.07,3.24,2.45,1,0,0,0
Fulham,Arsenal,13:30,0,3,5.35,3.97,1.66,0,0,1,1
