team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
Newcastle,Fulham,14:00,2,1,2.21,3.19,3.42,1,0,0,1
Liverpool,Bolton,18:30,3,1,1.37,4.64,8.95,1,0,0,1
Blackburn,Everton,16:00,0,1,3.12,3.24,2.31,0,0,1,1
Chelsea,Norwich,16:00,3,1,1.16,6.96,18.0,1,0,0,1
Swansea,Sunderland,16:00,0,0,2.38,3.26,3.01,0,1,0,0
Wigan,QPR,13:30,2,0,2.05,3.32,3.74,1,0,0,1
Aston Villa,Wolves,13:05,0,0,2.08,3.27,3.74,0,1,0,0
Manchester Utd,Tottenham,21:00,3,0,1.57,4.01,5.89,1,0,0,1
Bolton,Manchester City,17:00,2,3,4.57,3.58,1.78,0,0,1,1
Wolves,Fulham,15:00,2,0,2.61,3.23,2.73,1,0,0,1
Norwich,Stoke,14:30,1,1,2.68,3.24,2.64,0,1,0,0
Chelsea,West Brom,18:30,2,1,1.28,5.47,11.1,1,0,0,1
Aston Villa,Blackburn,16:00,3,1,1.66,3.59,5.59,1,0,0,1
Everton,QPR,16:00,0,1,1.44,4.23,7.99,0,0,1,0
Swansea,Wigan,16:00,0,0,1.99,3.43,3.83,0,1,0,0
Arsenal,Liverpool,13:45,0,2,2.32,3.26,3.11,0,0,1,0
Sunderland,Newcastle,13:00,0,1,2.35,3.13,3.19,0,0,1,0
Manchester City,Swansea,21:00,4,0,1.37,4.58,9.45,1,0,0,1
West Brom,Manchester Utd,17:00,1,2,5.9,3.77,1.6,0,0,1,1
Stoke,Chelsea,14:30,0,0,4.19,3.43,1.89,0,1,0,0
Newcastle,Arsenal,18:30,0,0,3.46,3.3,2.15,0,1,0,0
Blackburn,Wolves,16:00,1,2,2.38,3.16,3.12,0,0,1,0
Fulham,Aston Villa,16:00,0,0,1.95,3.33,4.15,0,1,0,0
Liverpool,Sunderland,16:00,1,1,1.45,4.15,7.98,0,1,0,0
QPR,Bolton,16:00,0,4,2.18,3.21,3.49,0,0,1,0
Wigan,Norwich,16:00,1,1,2.34,3.28,3.06,0,1,0,0
