team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
Manchester Utd,Liverpool,21:00,2,1,4.67,4.38,1.69,1,0,0,0
Newcastle,Manchester City,17:30,3,3,6.92,4.9,1.46,0,1,0,0
Leeds,Chelsea,15:00,3,0,5.97,4.62,1.54,1,0,0,0
West Ham,Brighton,15:00,0,2,2.51,3.38,2.95,0,0,1,0
Bournemouth,Arsenal,18:30,0,3,7.53,4.74,1.45,0,0,1,1
Crystal Palace,Aston Villa,16:00,3,1,2.5,3.24,3.09,1,0,0,1
Everton,Nottingham,16:00,1,1,1.91,3.53,4.36,0,1,0,0
Fulham,Brentford,16:00,3,2,2.69,3.4,2.73,1,0,0,1
Leicester,Southampton,16:00,1,2,1.77,4.09,4.38,0,0,1,0
Tottenham,Wolves,13:30,1,0,1.45,4.81,7.32,1,0,0,1
Liverpool,Crystal Palace,21:00,1,1,1.27,6.19,12.08,0,1,0,0
Chelsea,Tottenham,17:30,2,2,2.15,3.51,3.51,0,1,0,0
Nottingham,West Ham,15:00,1,0,4.02,3.62,1.97,1,0,0,0
Brentford,Manchester Utd,18:30,4,0,4.34,3.81,1.85,1,0,0,0
Arsenal,Leicester,16:00,4,2,1.57,4.38,5.9,1,0,0,1
Brighton,Newcastle,16:00,0,0,2.44,3.29,3.12,0,1,0,0
Manchester City,Bournemouth,16:00,4,0,1.08,12.75,31.17,1,0,0,1
Southampton,Leeds,16:00,2,2,2.44,3.56,2.91,0,1,0,0
Wolves,Fulham,16:00,0,0,2.22,3.41,3.44,0,1,0,0
Aston Villa,Everton,13:30,2,1,1.81,3.57,4.91,1,0,0,1
West Ham,Manchester City,17:30,0,2,8.0,5.27,1.39,0,0,1,1
Leicester,Brentford,15:00,2,2,1.93,3.7,4.07,0,1,0,0
Manchester Utd,Brighton,15:00,1,2,1.76,3.85,4.92,0,0,1,0
Everton,Chelsea,18:30,0,1,6.33,4.05,1.59,0,0,1,1
Bournemouth,Aston Villa,16:00,2,0,3.98,3.52,2.01,1,0,0,0
Leeds,Wolves,16:00,2,1,2.42,3.38,3.08,1,0,0,1
Newcastle,Nottingham,16:00,2,0,1.6,4.07,6.11,1,0,0,1
Tottenham,Southampton,16:00,4,1,1.37,5.21,8.57,1,0,0,1
Fulham,Liverpool,13:30,2,2,10.36,6.2,1.29,0,1,0,0
Crystal Palace,Arsenal,21:00,0,2,4.54,3.61,1.87,0,0,1,1
