team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
Arsenal,Manchester City,16:00,1,0,1.54,3.75,5.95,1,0,0,1
Aston Villa,Fulham,16:00,2,1,1.63,3.5,5.4,1,0,0,1
Sunderland,Liverpool,13:45,0,2,5.97,3.54,1.58,0,0,1,1
Liverpool,Chelsea,17:00,1,1,2.52,3.01,2.97,0,1,0,0
Blackburn,Arsenal,16:00,1,1,3.1,3.18,2.25,0,1,0,0
Manchester City,Manchester Utd,14:30,1,0,4.26,3.23,1.86,1,0,0,0
Newcastle,Aston Villa,18:15,0,0,1.88,3.28,4.08,0,1,0,0
Birmingham,West Ham,16:00,0,1,2.36,3.22,2.91,0,0,1,0
Fulham,Middlesbrough,16:00,1,2,2.07,3.26,3.45,0,0,1,0
Reading,Everton,16:00,1,0,2.45,3.19,2.79,1,0,0,1
Tottenham,Derby,16:00,4,0,1.47,3.91,7.05,1,0,0,1
Wigan,Sunderland,16:00,3,0,2.31,3.24,2.95,1,0,0,1
Portsmouth,Bolton,13:45,3,1,1.96,3.25,3.83,1,0,0,1
Reading,Chelsea,21:00,1,2,6.21,3.63,1.55,0,0,1,1
Wigan,Middlesbrough,21:00,1,0,2.34,3.25,2.92,1,0,0,1
Birmingham,Sunderland,20:45,2,2,2.35,3.16,2.96,0,1,0,0
Fulham,Bolton,20:45,2,1,2.23,3.23,3.15,1,0,0,1
Manchester City,Derby,20:45,1,0,1.6,3.58,5.83,1,0,0,1
Portsmouth,Manchester Utd,20:45,1,1,5.64,3.58,1.6,0,1,0,0
Tottenham,Everton,20:45,1,3,1.82,3.33,4.4,0,0,1,0
Manchester Utd,Reading,17:00,0,0,1.21,5.79,13.31,0,1,0,0
Chelsea,Birmingham,14:30,3,2,1.19,5.75,14.33,1,0,0,1
Arsenal,Fulham,13:00,2,1,1.31,4.63,10.77,1,0,0,1
Aston Villa,Liverpool,18:15,1,2,4.17,3.23,1.89,0,0,1,1
Bolton,Newcastle,16:00,1,3,2.28,3.19,3.06,0,0,1,0
Derby,Portsmouth,16:00,2,2,2.9,3.16,2.38,0,1,0,0
Everton,Wigan,16:00,2,1,1.64,3.45,5.45,1,0,0,1
Middlesbrough,Blackburn,16:00,1,2,2.7,3.16,2.56,0,0,1,1
West Ham,Manchester City,16:00,0,2,2.21,3.18,3.24,0,0,1,0
Sunderland,Tottenham,13:45,1,0,2.75,3.23,2.48,1,0,0,0
