team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
Middlesbrough,Portsmouth,21:00,0,4,2.1,3.25,3.15,0,0,1,0
Blackburn,Chelsea,17:00,0,2,6.55,3.65,1.49,0,0,1,1
Aston Villa,Newcastle,15:00,2,0,2.25,3.15,2.94,1,0,0,1
Manchester City,Arsenal,18:15,1,0,5.0,3.25,1.69,1,0,0,0
Charlton,Bolton,16:00,2,0,2.46,3.18,2.61,1,0,0,1
Fulham,Sheffield Utd,16:00,1,0,1.9,3.15,3.85,1,0,0,1
Tottenham,Everton,16:00,0,2,1.68,3.38,4.67,0,0,1,0
Watford,Manchester Utd,16:00,1,2,7.75,3.88,1.4,0,0,1,1
Wigan,Reading,16:00,1,0,2.0,3.15,3.5,1,0,0,1
Liverpool,West Ham,13:45,2,1,1.4,3.85,7.75,1,0,0,1
Charlton,Manchester Utd,21:00,0,3,6.0,3.4,1.56,0,0,1,1
Fulham,Bolton,21:00,1,1,2.37,3.13,2.78,0,1,0,0
Middlesbrough,Chelsea,21:00,2,1,7.35,3.85,1.42,1,0,0,0
Aston Villa,Reading,20:45,2,1,1.9,3.2,4.09,1,0,0,1
Blackburn,Everton,20:45,1,1,2.15,3.15,3.13,0,1,0,0
Manchester City,Portsmouth,20:45,0,0,2.0,3.15,3.5,0,1,0,0
Tottenham,Sheffield Utd,21:00,2,0,1.45,3.83,6.5,1,0,0,1
Watford,West Ham,20:45,1,1,2.6,3.15,2.5,0,1,0,0
Chelsea,Manchester City,17:00,3,0,1.2,5.25,12.0,1,0,0,1
Manchester Utd,Fulham,14:30,5,1,1.23,5.17,11.5,1,0,0,1
Bolton,Tottenham,18:15,2,0,2.65,3.15,2.45,1,0,0,0
Arsenal,Aston Villa,16:00,1,1,1.27,4.75,10.0,0,1,0,0
Everton,Watford,16:00,2,1,1.59,3.38,5.7,1,0,0,1
Newcastle,Wigan,16:00,2,1,1.71,3.37,4.69,1,0,0,1
Portsmouth,Blackburn,16:00,3,0,2.26,3.13,2.99,1,0,0,1
Reading,Middlesbrough,16:00,3,2,2.25,3.18,2.93,1,0,0,1
West Ham,Charlton,16:00,3,1,2.0,3.15,3.6,1,0,0,1
Sheffield Utd,Liverpool,13:45,1,1,6.4,3.55,1.52,0,1,0,0
