team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
West Ham,Bolton,16:00,1,2,2.43,3.17,2.68,0,0,1,0
Wigan,Sunderland,16:00,1,0,2.08,3.23,3.23,1,0,0,1
Aston Villa,Blackburn,16:00,1,0,1.95,3.22,3.62,1,0,0,1
Fulham,Everton,16:00,1,0,2.47,3.17,2.65,1,0,0,1
West Brom,Birmingham,13:15,2,3,2.32,3.13,2.85,0,0,1,0
Blackburn,Tottenham,21:00,0,0,2.72,3.19,2.44,0,1,0,0
Bolton,Newcastle,21:00,2,0,2.1,3.23,3.3,1,0,0,1
Arsenal,Fulham,20:45,4,1,1.23,5.16,9.87,1,0,0,1
Chelsea,West Brom,20:45,4,0,1.15,6.14,9.99,1,0,0,1
Birmingham,Middlesbrough,20:45,0,3,2.34,3.19,2.83,0,0,1,0
Portsmouth,Aston Villa,20:45,1,1,2.46,3.19,2.68,0,1,0,0
Sunderland,Manchester City,20:45,1,2,2.71,3.19,2.44,0,0,1,1
Chelsea,Arsenal,17:00,1,0,1.96,3.15,3.8,1,0,0,1
Bolton,Everton,14:30,0,1,2.06,3.22,3.39,0,0,1,0
Birmingham,Manchester City,18:15,1,2,2.17,3.17,3.11,0,0,1,0
Blackburn,Fulham,16:00,2,1,2.0,3.26,3.5,1,0,0,1
Charlton,Wigan,16:00,1,0,1.83,3.26,4.23,1,0,0,1
Liverpool,Sunderland,16:00,1,0,1.29,4.65,9.49,1,0,0,1
Newcastle,West Ham,16:00,0,0,1.67,3.35,5.16,0,1,0,0
Tottenham,Middlesbrough,16:00,2,0,1.88,3.31,3.88,1,0,0,1
West Brom,Portsmouth,16:00,2,1,2.11,3.2,3.3,1,0,0,1
Manchester Utd,Aston Villa,13:45,1,0,1.25,5.03,9.49,1,0,0,1
Wigan,Chelsea,17:00,0,1,9.25,4.64,1.28,0,0,1,1
Arsenal,Newcastle,14:30,2,0,1.39,4.03,8.12,1,0,0,1
Middlesbrough,Liverpool,18:15,0,0,2.95,3.2,2.29,0,1,0,0
Aston Villa,Bolton,16:00,2,2,2.24,3.21,3.0,0,1,0,0
Fulham,Birmingham,16:00,0,0,2.34,3.22,2.81,0,1,0,0
Manchester City,West Brom,16:00,0,0,1.76,3.32,4.57,0,1,0,0
Portsmouth,Tottenham,16:00,0,2,2.79,3.23,2.37,0,0,1,1
Sunderland,Charlton,16:00,1,3,2.26,3.21,2.96,0,0,1,0
West Ham,Blackburn,16:00,3,1,2.35,3.22,2.79,1,0,0,1
Everton,Manchester Utd,13:45,0,2,4.91,3.38,1.7,0,0,1,1
