team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
West Ham,Norwich,16:00,2,0,1.88,4.02,3.86,1,0,0,1
Southampton,Manchester Utd,13:30,1,1,4.16,3.52,1.94,0,1,0,0
Tottenham,Newcastle,17:30,0,1,1.28,6.04,10.91,0,0,1,0
Wolves,Burnley,17:30,1,1,1.78,3.45,5.32,0,1,0,0
Bournemouth,Manchester City,15:00,1,3,16.68,8.21,1.17,0,0,1,1
Liverpool,Arsenal,18:30,3,1,1.46,4.98,6.4,1,0,0,1
Brighton,Southampton,16:00,0,2,2.32,3.28,3.29,0,0,1,0
Manchester Utd,Crystal Palace,16:00,1,2,1.34,5.28,9.33,0,0,1,0
Sheffield Utd,Leicester,16:00,1,2,3.32,3.28,2.31,0,0,1,1
Watford,West Ham,16:00,1,3,2.18,3.53,3.34,0,0,1,0
Norwich,Chelsea,13:30,2,3,4.32,3.85,1.82,0,0,1,1
Aston Villa,Everton,21:00,2,0,3.08,3.43,2.38,1,0,0,0
Wolves,Manchester Utd,21:00,1,1,3.02,3.3,2.46,0,1,0,0
Chelsea,Leicester,17:30,1,1,1.71,3.82,5.22,0,1,0,0
Sheffield Utd,Crystal Palace,15:00,1,0,2.51,3.25,3.0,1,0,0,1
Manchester City,Tottenham,18:30,2,2,1.36,5.49,7.99,0,1,0,0
Aston Villa,Bournemouth,16:00,1,2,2.25,3.62,3.12,0,0,1,0
Brighton,West Ham,16:00,1,1,2.19,3.45,3.42,0,1,0,0
Everton,Watford,16:00,1,0,1.81,3.7,4.58,1,0,0,1
Norwich,Newcastle,16:00,3,1,2.13,3.43,3.59,1,0,0,1
Southampton,Liverpool,16:00,1,2,6.64,4.52,1.49,0,0,1,1
Arsenal,Burnley,13:30,2,1,1.36,5.25,8.99,1,0,0,1
Manchester Utd,Chelsea,17:30,4,0,2.01,3.41,4.11,1,0,0,1
Leicester,Wolves,15:00,0,0,2.39,3.16,3.33,0,1,0,0
Newcastle,Arsenal,15:00,0,1,3.44,3.54,2.17,0,0,1,1
Tottenham,Aston Villa,18:30,3,1,1.36,5.44,8.65,1,0,0,1
Bournemouth,Sheffield Utd,16:00,1,1,1.98,3.62,4.0,0,1,0,0
Burnley,Southampton,16:00,3,0,2.67,3.21,2.88,1,0,0,1
Crystal Palace,Everton,16:00,0,0,3.41,3.39,2.25,0,1,0,0
Watford,Brighton,16:00,0,3,2.07,3.28,4.08,0,0,1,0
West Ham,Manchester City,13:30,0,5,11.36,6.65,1.26,0,0,1,1
Liverpool,Norwich,21:00,4,1,1.13,9.85,19.76,1,0,0,1
