team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
Liverpool,Chelsea,18:30,1,1,2.43,3.39,3.06,0,1,0,0
Aston Villa,Brentford,16:00,1,1,2.08,3.33,3.97,0,1,0,0
Brighton,Everton,16:00,0,2,2.32,3.25,3.38,0,0,1,0
Newcastle,Southampton,16:00,2,2,2.45,3.57,2.9,0,1,0,0
Norwich,Leicester,16:00,1,2,4.25,3.65,1.9,0,0,1,1
West Ham,Crystal Palace,16:00,2,2,1.56,4.11,6.62,0,1,0,0
Manchester City,Arsenal,13:30,5,0,1.34,5.31,10.09,1,0,0,1
West Ham,Leicester,21:00,4,1,2.46,3.51,2.92,1,0,0,1
Arsenal,Chelsea,17:30,0,2,4.64,3.54,1.86,0,0,1,1
Southampton,Manchester Utd,15:00,1,1,5.45,4.25,1.63,0,1,0,0
Wolves,Tottenham,15:00,0,1,2.95,3.1,2.69,0,0,1,1
Brighton,Watford,18:30,2,0,1.74,3.6,5.54,1,0,0,1
Aston Villa,Newcastle,16:00,2,0,1.83,3.91,4.32,1,0,0,1
Crystal Palace,Brentford,16:00,0,0,2.67,3.18,2.91,0,1,0,0
Leeds,Everton,16:00,2,2,2.13,3.51,3.6,0,1,0,0
Manchester City,Norwich,16:00,5,0,1.12,10.03,23.97,1,0,0,1
Liverpool,Burnley,13:30,2,0,1.25,6.48,12.24,1,0,0,1
Tottenham,Manchester City,17:30,1,0,5.98,4.13,1.6,1,0,0,0
Newcastle,West Ham,15:00,2,4,3.39,3.51,2.2,0,0,1,1
Norwich,Liverpool,18:30,0,3,6.96,5.0,1.45,0,0,1,1
Burnley,Brighton,16:00,1,2,3.22,3.12,2.47,0,0,1,1
Chelsea,Crystal Palace,16:00,3,0,1.32,5.37,11.02,1,0,0,1
Everton,Southampton,16:00,3,1,2.04,3.41,3.97,1,0,0,1
Leicester,Wolves,16:00,1,0,1.73,3.8,5.13,1,0,0,1
Watford,Aston Villa,16:00,3,2,3.52,3.33,2.21,1,0,0,0
Manchester Utd,Leeds,13:30,5,1,1.62,4.26,5.44,1,0,0,1
Brentford,Arsenal,21:00,2,0,3.98,3.3,2.08,1,0,0,0
