team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
Chelsea,Nottingham,16:00,0,1,1.41,4.9,8.04,0,0,1,0
Manchester City,Fulham,16:00,5,1,1.18,7.83,16.02,1,0,0,1
Sheffield Utd,Everton,13:30,2,2,3.18,3.36,2.36,0,1,0,0
Luton,West Ham,21:00,1,2,4.69,4.07,1.73,0,0,1,1
Newcastle,Liverpool,17:30,1,2,2.23,3.8,3.03,0,0,1,0
Burnley,Aston Villa,15:00,1,3,3.23,3.54,2.25,0,0,1,1
Sheffield Utd,Manchester City,15:00,1,2,14.36,7.15,1.21,0,0,1,1
Brighton,West Ham,18:30,1,3,1.51,4.81,5.87,0,0,1,0
Arsenal,Fulham,16:00,2,2,1.28,5.99,10.66,0,1,0,0
Brentford,Crystal Palace,16:00,1,1,2.15,3.35,3.69,0,1,0,0
Everton,Wolves,16:00,0,1,2.44,3.34,3.06,0,0,1,0
Manchester Utd,Nottingham,16:00,3,2,1.36,5.23,8.26,1,0,0,1
Bournemouth,Tottenham,13:30,0,2,3.54,3.86,2.02,0,0,1,1
Chelsea,Luton,21:00,3,0,1.26,6.16,12.04,1,0,0,1
Crystal Palace,Arsenal,21:00,0,1,4.6,3.56,1.87,0,0,1,1
West Ham,Chelsea,17:30,3,1,3.44,3.61,2.14,1,0,0,0
Aston Villa,Everton,15:00,4,0,1.85,3.8,4.24,1,0,0,1
Manchester City,Newcastle,21:00,1,0,1.84,3.79,4.32,1,0,0,1
Tottenham,Manchester Utd,18:30,2,0,3.1,3.76,2.18,1,0,0,0
Fulham,Brentford,16:00,0,3,2.87,3.21,2.65,0,0,1,1
Liverpool,Bournemouth,16:00,3,1,1.2,7.58,13.29,1,0,0,1
Wolves,Brighton,16:00,1,4,4.25,4.05,1.79,0,0,1,1
Nottingham,Sheffield Utd,20:45,2,1,1.96,3.43,4.25,1,0,0,1
Manchester Utd,Wolves,21:00,1,0,1.27,6.23,10.88,1,0,0,1
Chelsea,Liverpool,17:30,1,1,3.06,3.74,2.26,0,1,0,0
Brentford,Tottenham,15:00,2,2,2.64,3.54,2.67,0,1,0,0
Newcastle,Aston Villa,18:30,5,1,1.66,4.14,5.16,1,0,0,1
Bournemouth,West Ham,16:00,1,1,2.72,3.52,2.61,0,1,0,0
Brighton,Luton,16:00,4,1,1.29,6.0,10.25,1,0,0,1
Everton,Fulham,16:00,0,1,2.28,3.33,3.35,0,0,1,0
Sheffield Utd,Crystal Palace,16:00,0,1,3.78,3.18,2.19,0,0,1,1
Arsenal,Nottingham,13:30,2,1,1.18,7.81,16.27,1,0,0,1
Burnley,Manchester City,21:00,0,3,9.19,5.48,1.33,0,0,1,1
